,Surface_log,Living_log,Number of bedrooms,APARTMENT_BLOCK,BUNGALOW,CASTLE,CHALET,COUNTRY_COTTAGE,EXCEPTIONAL_PROPERTY,FARMHOUSE,HOUSE,MANOR_HOUSE,MANSION,MIXED_USE_BUILDING,OTHER_PROPERTY,TOWN_HOUSE,VILLA,Pool,latitude,longitude,AS_NEW,GOOD,JUST_RENOVATED,TO_BE_DONE_UP,TO_RENOVATE,TO_RESTORE,HYPER_EQUIPPED,INSTALLED,NOT_INSTALLED,SEMI_EQUIPPED,USA_HYPER_EQUIPPED,USA_INSTALLED,USA_SEMI_EQUIPPED,USA_UNINSTALLED,Furnished,Open fireplace,Terrace,Garden,Price,Price_log
9517,6.638567789166521,5.2574953720277815,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0037524,4.6290719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,239000.0,12.384218830913648
9518,6.871091294610546,5.560681631015528,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50.9909835,5.3677683,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,649000.0,13.383187995686226
9519,6.710523109452428,4.787491742782046,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8754731,5.3079873,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,275000.0,12.524526376648708
9520,5.634789603169249,5.627621113690637,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9444948,3.124765,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,345000.0,12.751299696013497
9523,7.895063498091573,5.575949103146316,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.9217453,4.755742734752918,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,675000.0,13.422467969854667
9524,8.828787083914332,4.875197323201151,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.1695534,4.7428091,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,425000.0,12.959844447906553
9525,5.8522024797744745,5.030437921392435,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0429949,5.581962,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235000.0,12.367340793126296
9526,5.796057750765372,5.030437921392435,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0429949,5.581962,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,235000.0,12.367340793126296
9528,7.90100705199242,5.247024072160486,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9909835,5.3677683,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,439000.0,12.992254692057308
9529,6.3818160174060985,5.075173815233827,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9840526,3.5274017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,239500.0,12.386308695833106
9530,6.652863029353347,5.5053315359323625,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9085536,3.5648916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,415000.0,12.936033799212835
9531,5.755742213586912,5.0106352940962555,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0333408,2.8647185,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,235000.0,12.367340793126296
9533,6.349138991379798,5.41610040220442,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9383226,4.0392147,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,545000.0,13.208541073645382
9537,6.38856140554563,4.787491742782046,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9204857,3.8589196,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,259000.0,12.464583340681674
9543,5.170483995038151,5.099866427824199,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.09096325,4.238967723449794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,349000.0,12.762827201184564
9544,5.262690188904886,4.897839799950911,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.21288495,4.249081329859443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,269000.0,12.502466658583977
9545,5.638354669333745,5.389071729816501,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.3178319,4.9817086,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,419000.0,12.945626198904275
9548,6.616065185132817,5.768320995793772,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.7153727,4.396367,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,795000.0,13.58609739363647
9549,5.262690188904886,5.087596335232384,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2000036,3.8105002,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,260000.0,12.468436909997665
9550,4.787491742782046,4.8283137373023015,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.5615482,5.8306932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,245000.0,12.409013489526863
9551,7.268920128193722,4.969813299576001,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0194098,4.782145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,329000.0,12.70381302974751
9552,5.537334267018537,5.153291594497779,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0195213,4.1105542,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,399000.0,12.896716695872
9553,4.983606621708336,5.153291594497779,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8085335,3.4218217,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340000.0,12.736700896592344
9554,4.983606621708336,5.153291594497779,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8085335,3.4218217,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,340000.0,12.736700896592344
9555,7.222566018822171,5.736572297479192,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0929433,4.603382811087711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,582000.0,13.274225726713574
9556,5.093750200806762,5.247024072160486,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.2211097,4.3997081,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,375000.0,12.834681304952548
9557,7.656337166430183,6.131226489483141,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.9303735,5.3378043,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1095000.0,13.906264921232738
9558,7.721348612617949,5.703782474656201,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.53155255,3.68833354838313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,265000.0,12.487485104968359
9559,5.4638318050256105,5.2832037287379885,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1646685,4.1395124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,350000.0,12.765688433465597
9561,5.991464547107982,5.049856007249537,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6152381,5.5089437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,499000.0,13.120361374733656
9562,9.753768704286186,5.5909869805108565,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0570823,4.6310473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1049000.0,13.863347887378435
9563,5.236441962829949,5.267858159063328,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1844827,3.5665965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260000.0,12.468436909997665
9564,4.442651256490317,5.135798437050262,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2085526,3.226772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,329000.0,12.70381302974751
9565,7.80016307039296,5.929589143389895,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,51.2197672,5.4299496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,970000.0,13.785051350479566
9567,5.1647859739235145,5.003946305945459,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1700864,4.3942577,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,349500.0,12.764258840656002
9568,4.77912349311153,5.703782474656201,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1794946,4.3617847,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,445000.0,13.005829561148378
9569,5.717027701406222,4.897839799950911,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0333408,2.8647185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,296000.0,12.598114733306197
9570,5.808142489980444,4.718498871295094,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7433351,3.2139093,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,169000.0,12.037653993905211
9571,6.932447891572509,5.209486152841421,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.747841199999996,4.30652710740871,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,549000.0,13.215853720491667
9573,7.674617497364363,6.09807428216624,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.1700864,4.3942577,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2150000.0,14.580978400103845
9574,6.434546518787453,4.762173934797756,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.133297,4.3870241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,399000.0,12.896716695872
9575,5.438079308923196,5.62040086571715,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.9303735,5.3378043,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,832000.0,13.631587719803345
9576,5.318119993844216,4.962844630259907,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4238109,4.1910482,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,150000.0,11.918390573078392
9577,5.393627546352362,5.099866427824199,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.80843175,4.946429213429422,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,275000.0,12.524526376648708
9578,5.634789603169249,5.298317366548036,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.80843175,4.946429213429422,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,189000.0,12.14950229404178
9580,4.564348191467836,4.859812404361672,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.1627515,4.326601724615372,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,220000.0,12.301382825334498
9582,7.103322062526113,5.247024072160486,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.4470193,4.6354624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,379000.0,12.845291484064564
9587,5.236441962829949,5.198497031265826,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2438894,4.4397179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000.0,12.560244459250788
9589,8.946765374867635,6.161207321695077,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.7806267,5.4639172,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1475000.0,14.204168547756057
9590,7.900636613018005,5.236441962829949,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.6927451,4.5004885,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,735000.0,13.507625778194974
9592,6.410174881966167,4.852030263919617,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.1101971,4.9567402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,180000.0,12.100712129872347
9594,5.087596335232384,4.74493212836325,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1844827,3.5665965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,295000.0,12.594730635321957
9595,6.327936783729195,5.318119993844216,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2085526,3.226772,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,475000.0,13.071070083016778
9596,7.277247726631484,6.767343125265392,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1098649,4.3303396,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,530000.0,13.180632285528304
9597,6.807934943699926,5.393627546352362,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9801033,4.9740173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450000.0,13.017002861746503
9598,6.003887067106539,5.19295685089021,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7937353,3.167040611100269,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,199000.0,12.201060103706629
9599,5.991464547107982,5.075173815233827,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.2598853,4.3173399,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,249000.0,12.425208175446844
9600,7.581209826196346,5.204006687076795,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49.9035269,5.1349041,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,250000.0,12.429216196844383
9602,3.5263605246161616,4.787491742782046,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6451381,5.5734203,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,169000.0,12.037653993905211
9603,9.457200449907708,5.634789603169249,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.352089,3.731019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,759000.0,13.539757056377766
9605,6.436150368369428,5.0106352940962555,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.724179,4.8679997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,260000.0,12.468436909997665
9606,6.483107351457199,5.003946305945459,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.5590364,5.7422467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,339000.0,12.733755386362587
9608,5.976350909297934,5.225746673713202,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9093488,4.5110471,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000.0,12.072541252905651
9609,6.871091294610546,5.298317366548036,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6682249,5.6969236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,415000.0,12.936033799212835
9611,5.926926025970411,4.875197323201151,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6107057,4.1360702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,265000.0,12.487485104968359
9614,5.560681631015528,5.616771097666572,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2519515,4.27803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,349000.0,12.762827201184564
9615,3.828641396489095,4.836281906951478,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2179895,4.1286101,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,209000.0,12.250089530946948
9616,6.39024066706535,4.700480365792417,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.12471655,3.5852196649023114,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,259000.0,12.464583340681674
9617,6.54534966033442,4.962844630259907,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0333408,2.8647185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,165000.0,12.013700752882718
9618,6.461468176353717,4.709530201312334,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.879202,4.7011675,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,450000.0,13.017002861746503
9619,4.204692619390966,5.225746673713202,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.879202,4.7011675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,525000.0,13.17115354157376
9620,7.786136437783072,5.572154032177765,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1610826,4.9903187,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,569000.0,13.251635713108469
9622,7.124478262493424,5.616771097666572,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.020971,3.6397549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,765000.0,13.547631112808673
9625,5.641907070938114,4.941642422609304,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4421647,3.8637279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,85000.0,11.350406535472453
9628,4.653960350157523,5.176149732573829,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9383226,4.0392147,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,315000.0,12.66032791780777
9632,4.59511985013459,4.941642422609304,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0538286,3.7250121,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,395000.0,12.886641043883259
9634,5.4638318050256105,4.976733742420574,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.52042405,4.463110137558774,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,250000.0,12.429216196844383
9635,6.588926477533519,4.770684624465665,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.3799481,5.020006396691279,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,249000.0,12.425208175446844
9637,3.6375861597263857,4.867534450455582,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2211097,4.3997081,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,379000.0,12.845291484064564
9638,6.555356891810665,5.365976015021851,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.5941971,4.6739886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309000.0,12.641096555879882
9640,6.173786103901937,5.225746673713202,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1746761,2.8776766,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,395000.0,12.886641043883259
9645,4.890349128221754,5.0106352940962555,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7806267,5.4639172,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,140000.0,11.84939770159144
9646,5.91350300563827,4.736198448394496,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4572953,4.5521381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,120000.0,11.695247021764184
9649,7.0587581525186645,5.220355825078324,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50.0822967,5.1146708,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,195000.0,12.180754837545884
9653,6.741700694652055,4.700480365792417,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.44449,4.6734915,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,165000.0,12.013700752882718
9654,5.966146739123692,5.135798437050262,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.471128,4.8266205,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,215000.0,12.2783933071098
9655,4.31748811353631,4.672828834461906,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.0873789,4.3667216,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,220000.0,12.301382825334498
9656,6.315358001522335,6.318968113746434,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51.2211097,4.3997081,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,895000.0,13.704578997256993
9657,6.762729506931879,5.541263545158426,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.9218112,3.2626791680840155,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,389000.0,12.871334622600584
9660,6.71295620067707,5.402677381872279,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.959802,3.5963218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,536500.0,13.19282184105289
9663,7.669495251007694,5.159055299214529,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7868179,4.6338484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,195000.0,12.180754837545884
9665,6.222576268071369,5.3230099791384085,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.8613343,4.5124544,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,585000.0,13.279367126213993
9666,5.135798437050262,5.8971538676367405,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8676041,4.3737121,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1099000.0,13.909911233385758
9667,6.656726524178391,4.983606621708336,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1611887,4.670951731704948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299000.0,12.608198852372823
9668,5.081404364984463,5.043425116919247,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.033992,4.3598407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290000.0,12.577636201962656
9670,5.5909869805108565,6.505784060128229,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8676041,4.3737121,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,975000.0,13.790192749979985
9671,4.2626798770413155,5.1647859739235145,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.0281381,4.4803453,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,295000.0,12.594730635321957
9672,7.52294091807237,6.263398262591624,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.1919904,4.7385027,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1095000.0,13.906264921232738
9673,6.1070228877422545,5.41610040220442,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6266779,5.0305133,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,249000.0,12.425208175446844
9674,6.327936783729195,5.298317366548036,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.1928907,4.488953,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,415000.0,12.936033799212835
9675,4.969813299576001,4.8283137373023015,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.4331253,3.7960902,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90000.0,11.407564949312402
9676,9.852194258148577,5.752572638825633,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.2842154,5.9162783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,680000.0,13.42984807715229
9677,6.70808408385307,4.912654885736052,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.1624278,5.2624584,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,125000.0,11.736069016284437
9678,6.311734809152915,5.093750200806762,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7892736,4.5833958,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,441000.0,12.996800154428984
9679,5.659482215759621,4.890349128221754,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.79981455,3.043106871803402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,199000.0,12.201060103706629
9680,4.90527477843843,4.90527477843843,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2085526,3.226772,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,325000.0,12.691580461311874
9681,6.586171654854675,5.327876168789581,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.960918899999996,4.444525026569363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,449000.0,13.01477816672439
9682,4.976733742420574,4.976733742420574,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.69302,4.204696,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,230000.0,12.345834587905333
9683,5.4638318050256105,4.976733742420574,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.5680114,4.4926311,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,250000.0,12.429216196844383
9687,3.912023005428146,4.941642422609304,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7526199,3.6014476899065855,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,137500.0,11.831379196088763
9689,6.892641641172089,5.298317366548036,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7806267,5.4639172,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,299000.0,12.608198852372823
9690,4.804021044733257,4.867534450455582,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51.2128453,4.4462406,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,275000.0,12.524526376648708
9691,6.716594773520978,5.075173815233827,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.8057667,4.1526362,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,469000.0,13.058358047428417
9692,6.606650186198215,4.787491742782046,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6650412,5.629981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,245000.0,12.409013489526863
9693,5.1647859739235145,4.867534450455582,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.6412964,5.6111443,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,225000.0,12.323855681186558
9694,6.20455776256869,5.147494476813453,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7821543,3.4120184,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,320000.0,12.676076274775909
9695,6.180016653652572,5.4116460518550396,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.8415653,5.11864474801466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,325000.0,12.691580461311874
9696,5.099866427824199,5.293304824724492,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.31700275,3.133658034483461,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,319000.0,12.672946381766982
9697,5.497168225293202,5.075173815233827,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.7945667,3.1857233,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,195000.0,12.180754837545884
